attention,url,unit_price,region,house_info,visited,publishday,total_price 
14,,61417,密云路250弄 , | 2室1厅 | 55.36平米 | 南 北 | 简装 | 无电梯,3,,340
15,,34564,名仕豪庭(公寓) , | 2室2厅 | 89.69平米 | 南 | 毛坯 | 有电梯,3,,310
30,,38525,汇丽苑 , | 3室2厅 | 122平米 | 南 | 毛坯 | 无电梯,1,,470
38,,112586,天平小区 , | 2室0厅 | 49.74平米 | 西南 | 精装 | 有电梯,19,,560
5,,37038,南市街小区 , | 2室1厅 | 63.45平米 | 南 | 简装 | 无电梯,3,,235
136,,58282,大华锦绣华城(四街区) , | 2室2厅 | 94.37平米 | 南 | 毛坯 | 有电梯,12,,550
3,,134401,万春小区 , | 1室1厅 | 34.97平米 | 南 | 简装 | 无电梯,8,,470
14,,29662,塔城路850弄 , | 2室1厅 | 47.2平米 | 南 | 简装 | 无电梯,7,,140
45,,59189,青云路650弄 , | 2室1厅 | 51.53平米 | 南 北 | 简装 | 无电梯,24,,305
76,,37589,共富花园 , | 2室1厅 | 73.16平米 | 南 | 精装 | 无电梯,35,,275
69,,40230,川杨新苑(四期) , | 2室2厅 | 87平米 | 南 | 毛坯 | 无电梯,19,,350
7,,35034,上海源花城 , | 3室2厅 | 128.45平米 | 东 南 | 精装 | 有电梯,0,27,450
76,,97763,古北国际广场 , | 2室2厅 | 130.93平米 | 南 | 精装 | 有电梯,0,,1280
29,,68909,水霞小区 , | 2室1厅 | 54.42平米 | 南 | 精装 | 无电梯,6,,375
50,,51494,莲浦新苑 , | 3室2厅 | 135.55平米 | 南 北 | 精装 | 无电梯,0,,698
24,,72004,好世鹿鸣苑 , | 1室1厅 | 64.58平米 | 南 | 精装 | 有电梯,0,,465
152,,98493,尊园 , | 3室2厅 | 147.22平米 | 南 | 精装 | 有电梯,5,,1450
206,,77052,绿地名人坊 , | 3室2厅 | 162.23平米 | 南 | 毛坯 | 有电梯,9,,1250
352,,66499,中星海上景庭 , | 3室2厅 | 142.86平米 | 南 | 毛坯 | 有电梯,7,,950
153,,42799,浦江世博家园八街坊 , | 3室2厅 | 99.07平米 | 南 | 简装 | 有电梯,11,,424
37,,68427,东安五村 , | 2室1厅 | 51.15平米 | 南 | 简装 | 无电梯,9,,350
50,,39500,阳光翠庭 , | 3室2厅 | 131.14平米 | 南 | 精装 | 有电梯,6,,518
94,,49398,贝越水岸名邸 , | 2室2厅 | 101.22平米 | 南 | 简装 | 有电梯,8,,500
190,,61586,韵都城 , | 2室2厅 | 94.99平米 | 南 | 简装 | 有电梯,19,,585
100,,58752,新泾三村 , | 3室0厅 | 65.53平米 | 南 | 简装 | 无电梯,8,,385
260,,61556,花木苑 , | 3室2厅 | 146.21平米 | 南 | 精装 | 有电梯,6,,900
60,,54678,快乐家苑 , | 3室2厅 | 124平米 | 南 | 简装 | 有电梯,13,,678
52,,61617,东航明珠公寓 , | 3室2厅 | 121.72平米 | 南 | 精装 | 有电梯,6,,750
61,,74468,玉兰花苑 , | 3室2厅 | 154.43平米 | 东 | 精装 | 有电梯,10,,1150
78,,24247,巨龙台湾城 , | 2室2厅 | 84.55平米 | 南 | 简装 | 无电梯,7,,205
51,,56286,宝虹公寓 , | 3室2厅 | 133.25平米 | 南 | 简装 | 有电梯,6,,750
131,,42460,阳光威尼斯(一期) , | 3室2厅 | 117.76平米 | 南 北 | 精装 | 有电梯,9,,500
60,,36286,宜达新居 , | 1室2厅 | 60.63平米 | 南 | 毛坯,2,,220
6,,37500,南新西园 , | 1室1厅 | 56平米 | 南 | 其他 | 有电梯,5,,210
75,,41081,万科阳光苑 , | 3室2厅 | 139.24平米 | 南 | 其他 | 有电梯,8,,572
69,,60785,新世纪花苑(三期)(浦东) , | 2室2厅 | 102平米 | 南 北 | 其他 | 无电梯,9,,620
87,,19615,蓝色城邦(公寓) , | 2室1厅 | 87.69平米 | 南 | 精装 | 有电梯,6,,172
101,,97329,艾格美国际公寓 , | 2室1厅 | 100.69平米 | 南 西南 | 精装 | 有电梯,0,,980
61,,39199,金丰蓝庭 , | 4室2厅 | 158.17平米 | 南 北 | 精装 | 有电梯,11,,620
33,,22293,金碧汇虹苑 , | 2室2厅 | 100.93平米 | 南 | 其他 | 有电梯,0,,225
14,,50404,龙柏七村 , | 2室1厅 | 74.4平米 | 南 | 简装 | 无电梯,0,,375
27,,56675,光新大楼 , | 2室0厅 | 67.05平米 | 东南 | 其他 | 有电梯,2,,380
54,,42229,三湘四季花城 , | 2室2厅 | 99.46平米 | 南 | 精装 | 有电梯,21,,420
5,,106281,徐汇苑 , | 3室2厅 | 207平米 | 南 | 精装 | 有电梯,0,,2200
82,,28073,紫荆三村 , | 2室1厅 | 83平米 | 南 | 简装 | 无电梯,0,,233
4,,58173,曹杨六村(沙溪园) , | 2室1厅 | 53.29平米 | 南 | 简装 | 无电梯,0,,310
39,,42902,文汇小区(浦东) , | 2室1厅 | 64.1平米 | 南 | 精装 | 无电梯,0,,275
22,,37357,翔和雅苑 , | 2室1厅 | 69.6平米 | 南 | 毛坯,0,,260
47,,80480,香溢花城(住宅) , | 2室1厅 | 87.6平米 | 南 | 精装 | 有电梯,0,,705
29,,31724,民乐佳苑 , | 2室1厅 | 69.35平米 | 南 | 其他 | 无电梯,0,,220
44,,68358,中远两湾城 , | 3室2厅 | 141.9平米 | 南 北 | 精装 | 有电梯,0,,970
26,,37565,金地艺境(宝山) , | 4室2厅 | 167.18平米 | 南 北 | 精装 | 无电梯,6,,628
42,,41942,中房公寓 , | 3室2厅 | 103平米 | 南 | 精装 | 有电梯,0,,432
85,,29296,浦江宝邸北区 , | 2室2厅 | 78.17平米 | 南 北 | 精装 | 有电梯,0,,229
64,,88526,古北御庭 , | 3室2厅 | 146.85平米 | 南 | 精装 | 有电梯,9,,1300
21,,40175,绿地诺丁山(公寓) , | 3室2厅 | 91.6平米 | 南 北 | 精装 | 有电梯,6,,368
5,,84151,长丰公寓 , | 3室2厅 | 101.01平米 | 南 | 精装 | 有电梯,8,,850
62,,46607,济阳一村 , | 3室1厅 | 76.17平米 | 南 | 其他 | 无电梯,7,,355
106,,40957,奥林匹克花园 , | 2室2厅 | 89.12平米 | 南 | 精装 | 有电梯,7,,365
51,,71264,茶陵小区 , | 2室0厅 | 51.92平米 | 南 北 | 毛坯 | 无电梯,7,,370
32,,53594,嘉屯苑 , | 2室2厅 | 79.86平米 | 南 北 | 精装 | 无电梯,8,,428
24,,68225,南洋虹桥公寓 , | 2室2厅 | 107平米 | 南 | 精装 | 有电梯,7,,730
16,,66905,潍坊二村 , | 2室0厅 | 44.84平米 | 南 | 简装 | 无电梯,11,,300
25,,64063,康乐小区(徐汇) , | 2室1厅 | 64平米 | 南 | 简装 | 无电梯,22,,410
194,,67004,中远两湾城 , | 3室2厅 | 112.68平米 | 西南 | 精装 | 有电梯,24,,755
25,,16359,丽泽荷亭苑 , | 3室1厅 | 102.7平米 | 南 | 毛坯 | 无电梯,7,,168
22,,68275,田林十三村 , | 1室1厅 | 34.42平米 | 南 | 其他 | 无电梯,24,,235
24,,26519,宜浩佳园 , | 2室1厅 | 82.96平米 | 南 | 精装 | 无电梯,15,,220
25,,35642,嘉宝紫提湾(公寓) , | 2室1厅 | 78平米 | 南 | 精装 | 有电梯,0,,278
37,,67425,公园3000黄兴花园 , | 3室2厅 | 132平米 | 南 | 简装 | 有电梯,14,,890
100,,67047,万科海上传奇 , | 3室2厅 | 108.88平米 | 南 | 其他 | 有电梯,15,,730
109,,66394,花木苑 , | 3室2厅 | 92.63平米 | 南 | 简装 | 无电梯,12,,615
31,,75328,重庆大楼 , | 2室2厅 | 91.6平米 | 南 北 | 精装 | 有电梯,8,,690
39,,86498,淮海晶华苑 , | 3室2厅 | 213.88平米 | 南 | 精装 | 有电梯,9,,1850
23,,105942,瑞虹新城璟庭 , | 2室2厅 | 91.56平米 | 南 | 精装 | 有电梯,6,,970
27,,48100,泗塘二村 , | 1室0厅 | 29.73平米 | 南 | 精装 | 无电梯,25,,143
33,,69045,碧云新天地(二期) , | 3室2厅 | 104.28平米 | 南 | 精装 | 有电梯,12,,720
30,,37097,旭辉华庭 , | 2室2厅 | 74.94平米 | 南 | 精装 | 有电梯,20,,278
20,,26379,崧泽华城佳福雅苑 , | 3室1厅 | 96.67平米 | 南 西南 | 简装,10,,255
19,,66642,三湘世纪花城 , | 3室2厅 | 132.05平米 | 南 | 简装 | 无电梯,11,28,880
32,,23623,叶城二街坊 , | 3室2厅 | 113.45平米 | 南 | 其他 | 无电梯,12,27,268
12,,37069,翔和雅苑 , | 2室1厅 | 69.6平米 | 南 | 其他,10,27,258
23,,77540,宣化小区 , | 2室1厅 | 57.39平米 | 南 北 | 简装 | 无电梯,14,24,445
10,,41698,太阳广场 , | 1室1厅 | 93.53平米 | 东 | 简装 | 有电梯,12,24,390
5,,41568,太阳广场 , | 1室1厅 | 101.04平米 | 东 | 简装 | 有电梯,11,24,420
34,,55671,环球翡翠湾花园(公寓) , | 2室2厅 | 97平米 | 南 北 | 其他 | 有电梯,12,23,540
20,,39978,合生城邦四街坊 , | 2室1厅 | 90.3平米 | 南 北 | 精装 | 有电梯,14,22,361
31,,115243,上海滩花园 , | 3室2厅 | 145.78平米 | 南 | 精装 | 有电梯,12,21,1680
18,,85447,赵家桥小区 , | 3室1厅 | 87.54平米 | 南 | 简装 | 有电梯,17,20,748
32,,80967,华润置地橡树湾 , | 4室2厅 | 172.91平米 | 南 | 精装 | 有电梯,12,19,1400
25,,40976,淞南五村 , | 2室1厅 | 57.84平米 | 南 | 简装 | 无电梯,8,15,237
4,,75340,原水小区(制造局路208弄) , | 3室2厅 | 139.37平米 | 南 北 | 简装 | 无电梯,0,,1050
37,,50975,海东公寓 , | 2室2厅 | 88.28平米 | 南 | 精装 | 无电梯,0,,450
142,,34753,同润菲诗艾伦 , | 3室2厅 | 86.9平米 | 南 北 | 精装 | 有电梯,8,,302
40,,33198,颛溪五村 , | 2室2厅 | 78.32平米 | 南 | 精装 | 无电梯,6,,260
24,,39406,嘉城雅颂湾 , | 2室2厅 | 88.82平米 | 南 | 精装 | 有电梯,10,,350
21,,43770,江桥一村 , | 1室1厅 | 38.84平米 | 南 | 毛坯 | 无电梯,5,,170
51,,56277,紫逸佳苑 , | 3室2厅 | 133.27平米 | 南 | 精装 | 有电梯,0,,750
49,,68963,大华锦绣华城(十二街区) , | 3室2厅 | 129.78平米 | 南 | 精装 | 无电梯,0,,895
11,,48077,广海花园 , | 2室1厅 | 64.48平米 | 南 | 简装 | 无电梯,8,27,310
143,,70309,中远两湾城 , | 3室2厅 | 130.71平米 | 南 | 精装 | 有电梯,9,,919
156,,76113,上南花城 , | 3室2厅 | 133.75平米 | 南 | 简装 | 有电梯,6,,1018
101,,64883,蝶恋园 , | 3室2厅 | 123.3平米 | 南 | 精装 | 无电梯,6,,800
206,,95615,新天地河滨花园 , | 3室2厅 | 144.33平米 | 南 北 | 毛坯 | 有电梯,14,,1380
21,,89855,品赏碧云 , | 3室2厅 | 122.42平米 | 南 | 精装 | 有电梯,33,,1100
165,,85578,宝华现代城 , | 2室2厅 | 95.82平米 | 南 | 精装 | 有电梯,33,,820
85,,53060,中海御景熙岸(公寓) , | 3室2厅 | 88.58平米 | 南 | 精装 | 有电梯,26,,470
169,,75893,汇丽花园 , | 3室2厅 | 129.13平米 | 南 北 | 精装 | 有电梯,10,,980
83,,36857,绿地新干线 , | 2室2厅 | 75.7平米 | 南 | 精装 | 无电梯,1,,279
127,,55998,浦江颐城(公寓) , | 3室2厅 | 144.65平米 | 南 | 毛坯 | 有电梯,19,,810
5,,82534,世茂滨江花园 , | 3室2厅 | 222.94平米 | 西南 | 精装 | 有电梯,41,,1840
38,,69770,天虹苑 , | 3室2厅 | 130.43平米 | 南 | 精装 | 有电梯,1,,910
123,,78855,上城Uptown , | 2室2厅 | 116.67平米 | 南 北 | 精装 | 有电梯,37,,920
35,,115578,又一村(静安) , | 1室0厅 | 31.84平米 | 南 | 精装,15,,368
104,,79951,圣约翰名邸 , | 3室2厅 | 145.09平米 | 南 | 精装 | 有电梯,54,,1160
70,,32807,水语人家北苑 , | 2室1厅 | 77.12平米 | 南 | 其他 | 有电梯,48,,253
42,,67366,江南星城 , | 2室2厅 | 85.8平米 | 南 | 精装 | 无电梯,10,,578
75,,31690,金硕河畔景园南区 , | 3室1厅 | 97.51平米 | 南 | 其他 | 有电梯,31,,309
64,,28226,上海诗林(公寓) , | 1室1厅 | 49.6平米 | 北 | 其他,1,,140
71,,54197,枫庭丽苑 , | 3室2厅 | 117.72平米 | 南 | 其他 | 无电梯,1,,638
49,,47800,蓝城小区 , | 3室1厅 | 79.08平米 | 南 北 | 简装 | 无电梯,2,,378
53,,83763,东方知音苑 , | 3室2厅 | 99.09平米 | 南 北 | 其他 | 有电梯,3,,830
423,,72993,中远两湾城 , | 1室2厅 | 72.61平米 | 南 | 毛坯 | 有电梯,54,,530
6,,96594,滨江名人苑 , | 3室2厅 | 155.29平米 | 南 | 毛坯 | 有电梯,11,,1500
36,,62530,绿城玉兰花园(一期) , | 4室2厅 | 231.89平米 | 南 北 | 精装 | 有电梯,1,,1450
115,,44097,新城金郡 , | 4室2厅 | 137.2平米 | 南 北 | 毛坯 | 无电梯,9,,605
71,,80038,竹园新村(浦东) , | 1室1厅 | 42.23平米 | 南 | 精装 | 无电梯,32,,338
51,,52335,管弄五六街坊 , | 2室1厅 | 60.19平米 | 南 | 简装 | 无电梯,9,,315
63,,38709,妙栏路392弄 , | 2室1厅 | 68.46平米 | 南 | 精装 | 无电梯,18,,265
52,,33083,新凯二期 , | 2室1厅 | 66.5平米 | 南 北 | 毛坯 | 无电梯,15,,220
51,,75215,文化佳园 , | 4室2厅 | 143.59平米 | 南 | 简装 | 有电梯,15,,1080
16,,75082,华祺苑 , | 3室2厅 | 147.84平米 | 南 北 | 其他 | 有电梯,2,,1110
44,,70663,盛族家园-悉尼阳光·悉尼星光 , | 3室2厅 | 155.67平米 | 南 北 | 精装 | 有电梯,1,,1100
28,,91224,联洋年华 , | 2室2厅 | 118.39平米 | 南 | 精装 | 有电梯,4,,1080
138,,69994,锦绣花园 , | 3室1厅 | 92.58平米 | 南 | 其他 | 有电梯,1,,648
43,,93391,静安兴海城 , | 2室2厅 | 102.58平米 | 南 | 精装 | 有电梯,5,,958
59,,55542,虹日小区 , | 1室0厅 | 38.71平米 | 南 | 精装 | 无电梯,10,,215
83,,69504,新江湾时代花园 , | 3室2厅 | 82.73平米 | 南 | 简装 | 无电梯,4,,575
63,,94675,瑞虹新城二期(优贤生活) , | 3室2厅 | 118.3平米 | 南 | 精装 | 有电梯,35,,1120
41,,81147,大华锦绣华城(十五街区) , | 3室2厅 | 102.9平米 | 南 | 精装 | 有电梯,44,,835
114,,62606,贵龙园 , | 4室2厅 | 213.72平米 | 南 北 | 其他 | 有电梯,5,,1338
102,,24019,文怡花园 , | 2室1厅 | 80.77平米 | 南 | 精装 | 无电梯,39,,194
66,,58872,开城公寓 , | 4室2厅 | 135.04平米 | 南 北 | 精装 | 有电梯,6,,795
48,,63111,中环和乐苑 , | 2室1厅 | 66.55平米 | 南 | 简装,31,,420
224,,67069,嘉宏紫薇园 , | 2室1厅 | 87.97平米 | 南 | 简装 | 有电梯,42,,590
55,,35041,保利湖畔阳光苑 , | 2室2厅 | 88.47平米 | 南 北 | 精装 | 有电梯,5,,310
106,,52775,永泰花苑 , | 2室1厅 | 73.9平米 | 南 | 精装 | 有电梯,35,,390
31,,61530,三花现代城(三期金兰苑) , | 2室2厅 | 90.2平米 | 南 | 毛坯 | 有电梯,14,,555
57,,37975,中大九里德(公寓) , | 3室2厅 | 89.27平米 | 南 | 精装 | 有电梯,10,,339
99,,36862,金地褐石苑 , | 3室2厅 | 86.54平米 | 南 | 精装,56,,319
24,,82337,联洋新苑 , | 2室2厅 | 115.38平米 | 南 | 精装 | 有电梯,8,,950
6,,63652,黄兴公寓 , | 3室2厅 | 149.25平米 | 南 | 精装 | 有电梯,0,,950
12,,100729,汇豪天下 , | 2室2厅 | 111.19平米 | 南 | 精装 | 有电梯,1,,1120
13,,82164,羽山路1000弄 , | 2室1厅 | 66.94平米 | 南 | 简装 | 无电梯,22,,550
30,,25211,佳乐苑 , | 3室2厅 | 129.71平米 | 南 | 精装,8,,327
359,,37623,流晶逸彩 , | 4室2厅 | 147.52平米 | 南 | 精装 | 无电梯,40,,555
52,,44828,爱法花园(二期) , | 2室1厅 | 64.47平米 | 南 | 精装 | 无电梯,26,,289
24,,54868,江南星城 , | 3室2厅 | 120.29平米 | 南 | 精装 | 无电梯,5,13,660
9,,57472,凉东小区 , | 2室1厅 | 57.42平米 | 南 | 精装 | 无电梯,5,11,330
14,,40011,绿地新江桥城 , | 2室2厅 | 77.48平米 | 南 | 其他 | 有电梯,5,8,310
17,,68662,东南新村(浦东) , | 3室1厅 | 61.17平米 | 南 | 精装 | 无电梯,5,8,420
11,,59994,赤峰小区 , | 2室1厅 | 87.51平米 | 东南 | 简装 | 有电梯,1,7,525
49,,59262,玉田大楼 , | 3室2厅 | 115.59平米 | 东南 | 简装 | 有电梯,3,,685
59,,54305,新泾一村 , | 2室2厅 | 75.5平米 | 南 | 精装 | 无电梯,2,,410
22,,63377,宝宸怡景园 , | 3室2厅 | 89.15平米 | 南 | 毛坯 | 有电梯,26,,565
32,,74983,达安长宁公寓 , | 3室2厅 | 113.36平米 | 南 | 简装 | 有电梯,29,,850
210,,51634,滨江雅苑 , | 3室2厅 | 118.14平米 | 南 | 精装 | 有电梯,4,,610
82,,84225,宝地东花园 , | 4室2厅 | 180.47平米 | 南 | 精装 | 有电梯,2,,1520
3,,159960,兰庭 , | 5室2厅 | 356.34平米 | 南 | 毛坯 | 无电梯,2,,5700
2,,161897,兰庭 , | 5室2厅 | 345.9平米 | 南 | 毛坯 | 无电梯,2,,5600
11,,105803,山水国际 , | 3室2厅 | 148.39平米 | 南 | 精装 | 有电梯,10,,1570
4,,60184,莱茵半岛 , | 4室2厅 | 193.74平米 | 南 | 精装 | 有电梯,2,17,1166
57,,91957,古北玛瑙园 , | 4室2厅 | 232.61平米 | 南 | 精装 | 有电梯,3,,2139
150,,71700,世茂湖滨花园(公寓) , | 4室2厅 | 369.6平米 | 南 | 精装 | 有电梯,4,,2650
132,,63329,中远两湾城 , | 3室2厅 | 134.22平米 | 南 | 简装 | 有电梯,1,,850
101,,51311,阳城贵都 , | 2室2厅 | 124.73平米 | 南 | 精装 | 有电梯,3,,640
71,,84421,品赏碧云 , | 3室2厅 | 130.3平米 | 南 | 精装 | 有电梯,4,,1100
92,,54916,梧桐城邦(二期) , | 3室2厅 | 131.11平米 | 南 | 精装 | 有电梯,3,,720
27,,25000,奉浦二村 , | 3室1厅 | 86平米 | 南 | 简装 | 无电梯,2,,215
199,,25137,保利湖畔阳光苑 , | 4室2厅 | 256.6平米 | 南 北 | 精装 | 有电梯,4,,645
172,,60619,盛源公寓 , | 3室2厅 | 100.3平米 | 南 | 精装 | 无电梯,3,,608
60,,67999,海联大厦 , | 1室1厅 | 47.06平米 | 南 | 精装 | 有电梯,4,,320
58,,38371,路劲翡丽湾(公寓) , | 3室2厅 | 152.46平米 | 南 北 | 精装 | 有电梯,3,,585
151,,40199,杨镇新村 , | 2室1厅 | 84.58平米 | 南 | 简装 | 无电梯,6,,340
115,,82118,仁恒怡庭 , | 4室2厅 | 207.02平米 | 南 | 精装 | 无电梯,4,,1700
29,,89636,金色家园 , | 3室2厅 | 158.42平米 | 南 | 精装 | 有电梯,4,,1420
94,,81188,中鹰黑森林 , | 3室2厅 | 178.6平米 | 南 | 精装 | 有电梯,1,,1450
121,,66705,大华锦绣华城(十九街区)(公寓) , | 3室2厅 | 139.42平米 | 南 | 精装 | 有电梯,3,,930
161,,55342,广盛苑 , | 3室2厅 | 106.61平米 | 南 | 精装 | 有电梯,3,,590
90,,61138,玉佛城 , | 3室2厅 | 139.03平米 | 南 | 精装 | 有电梯,5,,850
12,,29073,玉龙苑 , | 2室2厅 | 99.75平米 | 南 | 毛坯 | 有电梯,1,,290
45,,93684,晓园 , | 4室2厅 | 211.35平米 | 南 | 精装 | 有电梯,1,,1980
56,,70266,上海大花园 , | 2室2厅 | 109.3平米 | 南 北 | 精装 | 有电梯,4,,768
55,,76786,青松小区 , | 1室1厅 | 56平米 | 南 | 简装 | 有电梯,4,,430
76,,73125,三泾南宅 , | 3室1厅 | 63.59平米 | 南 | 简装 | 有电梯,4,,465
96,,75984,世茂湖滨花园(公寓) , | 3室2厅 | 207.94平米 | 南 | 精装 | 有电梯,3,,1580
95,,51308,四季绿城 , | 3室2厅 | 110.12平米 | 南 | 精装 | 无电梯,4,,565
78,,68203,金汇豪庭 , | 4室2厅 | 217平米 | 南 | 精装 | 有电梯,1,,1480
45,,59060,建新小区 , | 2室0厅 | 42.33平米 | 南 | 简装 | 无电梯,3,,250
122,,77026,嘉园 , | 3室2厅 | 120.74平米 | 西南 | 精装 | 有电梯,5,,930
45,,72023,高荣小区 , | 3室1厅 | 91.36平米 | 南 | 简装 | 有电梯,4,,658
15,,29893,塘和家园桂花锦苑 , | 3室1厅 | 93平米 | 南 | 精装 | 有电梯,3,,278
86,,35715,栅桥小区 , | 1室1厅 | 49平米 | 南 | 简装 | 无电梯,5,,175
87,,50519,奎照路790弄 , | 2室1厅 | 76.21平米 | 南 | 简装 | 有电梯,2,,385
16,,35251,蓝天新村 , | 1室1厅 | 45.39平米 | 南 | 简装 | 无电梯,2,,160
31,,21586,绿地时代嘉苑 , | 2室2厅 | 82平米 | 南 | 其他,0,,177
56,,44929,华高二村 , | 2室1厅 | 73.45平米 | 南 | 简装 | 无电梯,2,,330
72,,52957,临沂三村 , | 2室1厅 | 67.98平米 | 南 | 其他 | 有电梯,4,,360
72,,67064,地杰国际城F欧香四季 , | 2室2厅 | 92.45平米 | 南 | 精装 | 有电梯,29,,620
22,,51439,泰山三村 , | 2室1厅 | 57.35平米 | 南 北 | 简装 | 无电梯,4,,295
39,,54433,昌四小区 , | 1室1厅 | 45.01平米 | 南 | 精装 | 无电梯,3,,245
55,,16848,云帆佳苑 , | 2室2厅 | 83.1平米 | 南 北 | 毛坯 | 无电梯,3,,140
21,,69745,鞍山六村 , | 2室0厅 | 51.33平米 | 东南 北 | 简装 | 无电梯,3,,358
197,,79602,香阁丽苑 , | 4室2厅 | 144.47平米 | 南 | 精装 | 无电梯,3,,1150
54,,46042,浦江智汇园 , | 2室1厅 | 67.33平米 | 南 | 精装 | 有电梯,5,,310
45,,73240,世茂湖滨花园(公寓) , | 4室2厅 | 355平米 | 南 | 精装 | 有电梯,4,,2600
23,,45240,三佳苑 , | 1室1厅 | 57.03平米 | 南 | 毛坯 | 无电梯,0,,258
32,,69789,鞍山四村第一小区 , | 1室0厅 | 33.1平米 | 南 | 其他 | 无电梯,3,,231
45,,34875,天极盛宅花园 , | 1室1厅 | 50.18平米 | 南 | 毛坯 | 无电梯,2,,175
130,,90892,仁恒河滨城 , | 3室2厅 | 154.03平米 | 南 | 精装 | 有电梯,5,,1400
24,,82924,歌林春天馨园 , | 3室2厅 | 115.77平米 | 南 | 精装 | 有电梯,6,,960
68,,47216,黎明花园 , | 1室1厅 | 41.3平米 | 南 | 毛坯 | 无电梯,1,,195
45,,61438,水丰路61弄 , | 2室1厅 | 69.99平米 | 南 | 其他 | 无电梯,2,,430
28,,50530,古美一村 , | 3室1厅 | 83.12平米 | 南 | 毛坯 | 无电梯,2,,420
57,,28401,永康城佳兴苑 , | 2室1厅 | 68.66平米 | 南 | 毛坯,2,,195
54,,87625,瑞虹新城二期(优贤生活) , | 3室2厅 | 148.36平米 | 南 | 精装 | 有电梯,1,,1300
53,,36786,江桥二村 , | 1室1厅 | 45.67平米 | 南 | 简装 | 无电梯,4,,168
16,,73364,中建锦绣天地 , | 3室2厅 | 88.6平米 | 南 | 毛坯,0,,650
15,,52719,锦苑小区(虹口) , | 1室1厅 | 36.42平米 | 南 | 简装 | 无电梯,5,,192
68,,104824,九龙仓滨江壹十八 , | 4室2厅 | 238.4平米 | 南 | 精装 | 有电梯,4,,2499
68,,65798,香港丽园 , | 5室2厅 | 232.53平米 | 南 北 | 精装 | 有电梯,2,,1530
100,,46919,阳光威尼斯(一期) , | 2室1厅 | 78.86平米 | 南 | 精装 | 有电梯,18,,370
